Date,Index Level
2024-12-12,151.9752552683625
2024-12-13,151.63007267637465
2024-12-16,151.17383791791644
2024-12-17,150.32705921069896
2024-12-18,149.9800780972694
2024-12-19,148.95245184515193
2024-12-20,148.9142068234261
2024-12-23,151.09318397178708
2024-12-24,153.58287243067934
2024-12-26,153.98208967961511
2024-12-27,155.58206813538538
2024-12-30,154.63778631022788
2024-12-31,156.12180629269142
2025-01-02,154.7120574660935
2025-01-03,155.1136474815243
2025-01-06,153.87018989200945
2025-01-07,152.92257209654403
2025-01-08,149.59637099255258
2025-01-10,148.3695045920236
2025-01-13,146.809040703285
2025-01-14,146.45530881560396
2025-01-15,145.98889664996233
