Date,Index Level
2024-12-12,139.10169293634482
2024-12-13,139.0936876422053
2024-12-16,139.2068232389246
2024-12-17,138.86983220367796
2024-12-18,138.21276700708492
2024-12-19,138.3155802451315
2024-12-20,138.54377057122093
2024-12-23,137.70797428705094
2024-12-24,139.4639704924211
2024-12-26,139.13545498461644
2024-12-27,138.8590463847993
2024-12-30,138.02423594151196
2024-12-31,138.11934438321066
2025-01-02,137.9266387715036
2025-01-03,138.564566831781
2025-01-06,137.48199699900948
2025-01-07,138.89527437173507
2025-01-08,138.76020456803883
2025-01-10,137.90811306368033
2025-01-13,136.97023070121415
2025-01-14,136.8840312737829
2025-01-15,136.94608396510247
